date,day_name,month,month_num,year,season,hour,temperature,humidity,rainfall,wind_speed,wind_direction,aqi,heat_index,evapotranspiration,dew_point,water_deficit,alert_level,overall_status,latitude,longitude,station_id,location,source
2024-04-20,Saturday,April,4,2024,Long Rains,12,27.5,74.6,0.0,11.6,NE,38,25.0,0.53,40.93,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-21,Sunday,April,4,2024,Long Rains,12,20.3,98.0,20.7,8.1,SE,26,18.27,0.12,37.23,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-22,Monday,April,4,2024,Long Rains,12,23.3,85.6,0.0,2.1,S,30,21.02,0.36,38.32,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-23,Tuesday,April,4,2024,Long Rains,12,24.9,98.0,50.5,7.0,SW,64,22.87,0.14,42.46,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-24,Wednesday,April,4,2024,Long Rains,12,26.6,92.0,48.5,4.4,NW,37,24.45,0.29,43.24,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-25,Thursday,April,4,2024,Long Rains,12,23.6,77.9,0.0,12.5,E,33,21.17,0.45,37.23,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-26,Friday,April,4,2024,Long Rains,12,19.6,98.0,19.7,10.4,SE,64,17.57,0.12,36.44,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-27,Saturday,April,4,2024,Long Rains,12,21.5,93.6,11.4,4.2,SW,30,19.39,0.23,37.78,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-28,Sunday,April,4,2024,Long Rains,12,21.1,82.6,54.8,10.7,E,48,18.76,0.37,35.32,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-29,Monday,April,4,2024,Long Rains,12,27.2,89.4,20.4,4.0,SE,58,25.0,0.34,43.42,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-04-30,Tuesday,April,4,2024,Long Rains,12,20.6,88.2,9.5,13.2,N,41,18.38,0.3,35.78,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-01,Wednesday,May,5,2024,Long Rains,12,23.2,98.0,23.3,6.3,N,39,21.17,0.13,40.53,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-02,Thursday,May,5,2024,Long Rains,12,27.4,97.8,22.0,12.0,W,35,25.37,0.15,45.27,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-03,Friday,May,5,2024,Long Rains,12,25.8,84.7,3.8,6.3,W,35,23.51,0.39,40.95,1.2,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-04,Saturday,May,5,2024,Long Rains,12,25.8,84.8,14.1,9.9,S,62,23.51,0.39,40.97,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-05,Sunday,May,5,2024,Long Rains,12,22.6,67.6,0.0,15.9,S,47,19.96,0.53,34.26,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-06,Monday,May,5,2024,Long Rains,12,17.7,98.0,22.8,13.6,NW,32,15.67,0.12,34.28,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-07,Tuesday,May,5,2024,Long Rains,12,18.7,79.5,32.1,10.6,E,43,16.3,0.38,32.1,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-08,Wednesday,May,5,2024,Long Rains,12,16.7,94.5,37.9,17.5,W,61,14.6,0.19,32.53,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-09,Thursday,May,5,2024,Long Rains,12,25.7,87.4,38.5,4.2,SW,55,23.46,0.36,41.35,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-10,Friday,May,5,2024,Long Rains,12,18.6,77.0,11.4,5.1,E,59,16.15,0.4,31.54,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-11,Saturday,May,5,2024,Long Rains,12,24.9,71.3,0.0,6.1,S,32,22.34,0.53,37.45,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-12,Sunday,May,5,2024,Long Rains,12,21.4,80.7,0.0,17.3,E,64,19.03,0.4,35.31,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-13,Monday,May,5,2024,Long Rains,12,17.2,86.1,38.9,16.0,SE,32,14.93,0.3,31.6,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-14,Tuesday,May,5,2024,Long Rains,12,24.8,68.7,0.0,6.7,SE,67,22.18,0.55,36.86,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-15,Wednesday,May,5,2024,Long Rains,12,23.8,76.9,0.0,14.6,SW,57,21.35,0.46,37.27,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-16,Thursday,May,5,2024,Long Rains,12,25.7,84.6,6.7,18.0,SW,43,23.4,0.39,40.82,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-17,Friday,May,5,2024,Long Rains,12,23.3,78.0,12.0,11.1,W,33,20.87,0.44,36.92,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-18,Saturday,May,5,2024,Long Rains,12,20.8,81.1,32.3,10.7,NW,61,18.43,0.39,34.71,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-19,Sunday,May,5,2024,Long Rains,12,23.7,69.7,0.0,12.5,SE,41,21.1,0.53,35.84,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-20,Monday,May,5,2024,Long Rains,12,22.8,93.2,43.7,5.0,NE,37,20.68,0.24,39.18,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-21,Tuesday,May,5,2024,Long Rains,12,20.3,70.1,0.0,17.0,W,35,17.71,0.48,32.19,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-22,Wednesday,May,5,2024,Long Rains,12,19.4,81.8,26.9,15.6,W,44,17.05,0.37,33.28,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-23,Thursday,May,5,2024,Long Rains,12,20.6,68.4,0.0,12.9,NW,53,17.98,0.5,32.22,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-24,Friday,May,5,2024,Long Rains,12,27.2,83.1,33.7,10.2,SW,55,24.87,0.43,42.21,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-25,Saturday,May,5,2024,Long Rains,12,22.8,75.9,21.4,11.3,E,48,20.33,0.46,35.98,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-26,Sunday,May,5,2024,Long Rains,12,20.3,87.2,27.0,11.0,E,35,18.06,0.31,35.26,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-27,Monday,May,5,2024,Long Rains,12,26.9,86.6,0.0,7.0,SE,37,24.64,0.38,42.54,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-28,Tuesday,May,5,2024,Long Rains,12,26.0,92.0,4.0,3.1,SW,64,23.85,0.28,42.56,1.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-29,Wednesday,May,5,2024,Long Rains,12,19.1,98.0,44.5,15.5,S,61,17.07,0.12,35.87,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-30,Thursday,May,5,2024,Long Rains,12,25.3,97.4,28.8,16.7,E,45,23.26,0.16,42.8,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-05-31,Friday,May,5,2024,Long Rains,12,21.5,70.0,0.0,8.4,NE,65,18.91,0.5,33.49,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-01,Saturday,June,6,2024,Dry (Jun-Aug),12,17.5,70.1,0.0,22.3,E,36,14.91,0.44,29.13,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-02,Sunday,June,6,2024,Dry (Jun-Aug),12,22.1,60.1,0.0,17.3,SW,69,19.31,0.58,32.37,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-03,Monday,June,6,2024,Dry (Jun-Aug),12,20.4,62.5,0.0,19.8,W,78,17.66,0.54,30.96,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-04,Tuesday,June,6,2024,Dry (Jun-Aug),12,23.1,55.1,1.3,32.2,NW,42,20.21,0.63,32.56,3.7,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-05,Wednesday,June,6,2024,Dry (Jun-Aug),12,16.5,60.8,2.1,15.8,E,36,13.72,0.49,26.44,2.9,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-06,Thursday,June,6,2024,Dry (Jun-Aug),12,20.7,54.7,0.0,10.3,NE,61,17.8,0.6,29.91,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-07,Friday,June,6,2024,Dry (Jun-Aug),12,24.2,72.4,0.0,27.0,NW,100,21.66,0.51,36.88,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-08,Saturday,June,6,2024,Dry (Jun-Aug),12,15.6,54.5,0.0,13.6,S,82,12.7,0.52,24.41,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-09,Sunday,June,6,2024,Dry (Jun-Aug),12,19.9,61.2,0.0,10.9,SW,50,17.13,0.54,30.19,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-10,Monday,June,6,2024,Dry (Jun-Aug),12,19.1,70.3,0.3,15.5,NW,83,16.52,0.46,30.91,4.7,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-11,Tuesday,June,6,2024,Dry (Jun-Aug),12,19.6,54.9,0.0,27.0,W,94,16.71,0.58,28.77,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-12,Wednesday,June,6,2024,Dry (Jun-Aug),12,20.1,54.7,0.0,31.4,SW,104,17.2,0.59,29.27,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-13,Thursday,June,6,2024,Dry (Jun-Aug),12,21.5,50.2,0.0,13.1,W,48,18.51,0.64,29.98,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-14,Friday,June,6,2024,Dry (Jun-Aug),12,16.5,71.5,0.0,19.5,SW,37,13.94,0.42,28.28,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-15,Saturday,June,6,2024,Dry (Jun-Aug),12,18.2,72.0,0.0,8.7,E,63,15.65,0.44,30.23,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-16,Sunday,June,6,2024,Dry (Jun-Aug),12,23.1,74.8,0.0,23.2,NW,70,20.61,0.47,36.11,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-17,Monday,June,6,2024,Dry (Jun-Aug),12,23.6,69.1,0.0,21.0,N,46,20.99,0.53,35.62,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-18,Tuesday,June,6,2024,Dry (Jun-Aug),12,19.1,69.9,0.0,21.8,SW,35,16.51,0.47,30.84,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-19,Wednesday,June,6,2024,Dry (Jun-Aug),12,15.5,67.6,10.4,13.4,E,45,12.86,0.44,26.52,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-20,Thursday,June,6,2024,Dry (Jun-Aug),12,21.0,74.0,0.0,18.6,NW,83,18.49,0.46,33.65,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-21,Friday,June,6,2024,Dry (Jun-Aug),12,26.6,57.0,0.0,25.7,W,63,23.75,0.67,36.67,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-22,Saturday,June,6,2024,Dry (Jun-Aug),12,21.3,56.2,0.0,13.5,N,52,18.43,0.6,30.82,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-23,Sunday,June,6,2024,Dry (Jun-Aug),12,20.0,60.7,0.0,27.5,S,94,17.22,0.55,30.21,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-24,Monday,June,6,2024,Dry (Jun-Aug),12,18.3,56.1,1.4,25.0,S,40,15.43,0.55,27.58,3.6,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-25,Tuesday,June,6,2024,Dry (Jun-Aug),12,16.7,63.9,0.0,8.8,E,62,13.99,0.48,27.19,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-26,Wednesday,June,6,2024,Dry (Jun-Aug),12,20.6,59.4,0.0,9.3,E,69,17.8,0.56,30.63,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-27,Thursday,June,6,2024,Dry (Jun-Aug),12,23.2,57.5,0.0,16.3,N,82,20.36,0.61,33.1,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-28,Friday,June,6,2024,Dry (Jun-Aug),12,17.7,71.5,0.0,15.9,E,83,15.14,0.44,29.59,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-29,Saturday,June,6,2024,Dry (Jun-Aug),12,17.3,62.0,0.0,29.2,E,59,14.55,0.5,27.51,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-06-30,Sunday,June,6,2024,Dry (Jun-Aug),12,24.5,69.0,0.0,20.2,NE,62,21.89,0.54,36.59,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-01,Monday,July,7,2024,Dry (Jun-Aug),12,16.9,66.7,0.0,36.2,S,64,14.24,0.46,27.89,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-02,Tuesday,July,7,2024,Dry (Jun-Aug),12,13.9,53.4,0.0,31.6,N,95,10.98,0.5,22.41,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-03,Wednesday,July,7,2024,Dry (Jun-Aug),12,19.8,56.7,0.0,12.9,SE,43,16.94,0.57,29.3,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-04,Thursday,July,7,2024,Dry (Jun-Aug),12,13.9,61.0,0.0,19.1,S,74,11.13,0.46,23.67,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-05,Friday,July,7,2024,Dry (Jun-Aug),12,14.5,63.9,0.0,33.7,E,62,11.79,0.45,24.81,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-06,Saturday,July,7,2024,Dry (Jun-Aug),12,18.0,70.6,0.0,24.1,NW,52,15.42,0.45,29.76,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-07,Sunday,July,7,2024,Dry (Jun-Aug),12,15.2,59.3,0.0,33.0,E,106,12.39,0.48,24.79,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-08,Monday,July,7,2024,Dry (Jun-Aug),12,20.1,59.9,0.0,17.3,NE,62,17.31,0.55,30.18,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-09,Tuesday,July,7,2024,Dry (Jun-Aug),12,15.4,52.9,0.0,33.1,NE,114,12.47,0.52,23.93,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-10,Wednesday,July,7,2024,Dry (Jun-Aug),12,23.3,57.2,2.7,17.8,N,86,20.45,0.62,33.15,2.3,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-11,Thursday,July,7,2024,Dry (Jun-Aug),12,18.9,65.9,0.0,31.1,NW,74,16.23,0.49,29.92,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-12,Friday,July,7,2024,Dry (Jun-Aug),12,23.6,55.6,5.3,36.2,S,48,20.72,0.63,33.19,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-13,Saturday,July,7,2024,Dry (Jun-Aug),12,22.7,51.6,0.0,14.7,NW,66,19.74,0.65,31.51,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-14,Sunday,July,7,2024,Dry (Jun-Aug),12,14.0,61.5,0.0,17.0,NE,81,11.24,0.45,23.86,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-15,Monday,July,7,2024,Dry (Jun-Aug),12,18.8,68.1,0.0,14.3,N,55,16.17,0.48,30.2,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-16,Tuesday,July,7,2024,Dry (Jun-Aug),12,20.4,70.2,6.8,19.7,W,56,17.81,0.48,32.32,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-17,Wednesday,July,7,2024,Dry (Jun-Aug),12,15.7,66.9,0.0,21.7,N,73,13.05,0.44,26.62,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-18,Thursday,July,7,2024,Dry (Jun-Aug),12,22.7,69.7,3.1,26.8,E,64,20.1,0.51,34.75,1.9,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-19,Friday,July,7,2024,Dry (Jun-Aug),12,14.9,57.0,0.0,30.3,S,85,12.05,0.49,24.08,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-20,Saturday,July,7,2024,Dry (Jun-Aug),12,18.7,69.5,0.0,28.3,W,115,16.1,0.46,30.34,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-21,Sunday,July,7,2024,Dry (Jun-Aug),12,16.6,59.4,0.0,21.1,NW,87,13.8,0.5,26.31,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-22,Monday,July,7,2024,Dry (Jun-Aug),12,19.9,52.7,0.0,21.0,SW,46,16.96,0.6,28.71,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-23,Tuesday,July,7,2024,Dry (Jun-Aug),12,15.8,62.2,0.0,25.8,E,82,13.05,0.48,25.93,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-24,Wednesday,July,7,2024,Dry (Jun-Aug),12,14.7,62.8,0.0,17.0,SW,58,11.97,0.46,24.84,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-25,Thursday,July,7,2024,Dry (Jun-Aug),12,21.3,55.1,0.0,16.1,SE,54,18.41,0.6,30.63,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-26,Friday,July,7,2024,Dry (Jun-Aug),12,13.6,57.6,0.0,28.0,E,107,10.76,0.47,22.78,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-27,Saturday,July,7,2024,Dry (Jun-Aug),12,16.3,52.9,0.0,13.4,W,47,13.37,0.54,24.9,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-28,Sunday,July,7,2024,Dry (Jun-Aug),12,24.6,54.4,0.0,20.6,NW,83,21.7,0.66,34.05,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-29,Monday,July,7,2024,Dry (Jun-Aug),12,17.7,64.3,0.0,26.3,SE,109,15.0,0.49,28.34,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-30,Tuesday,July,7,2024,Dry (Jun-Aug),12,22.7,58.2,0.0,34.2,SW,84,19.87,0.6,32.68,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-07-31,Wednesday,July,7,2024,Dry (Jun-Aug),12,18.9,58.9,0.0,21.6,N,71,16.09,0.54,28.71,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-01,Thursday,August,8,2024,Dry (Jun-Aug),12,16.5,54.8,5.0,34.0,E,84,13.6,0.53,25.43,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-02,Friday,August,8,2024,Dry (Jun-Aug),12,16.8,63.2,0.0,26.5,NE,92,14.07,0.48,27.18,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-03,Saturday,August,8,2024,Dry (Jun-Aug),12,23.1,61.2,0.0,10.3,W,77,20.33,0.59,33.65,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-04,Sunday,August,8,2024,Dry (Jun-Aug),12,23.5,64.5,8.7,26.4,N,63,20.8,0.57,34.68,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-05,Monday,August,8,2024,Dry (Jun-Aug),12,18.3,63.2,0.0,14.9,SE,75,15.57,0.5,28.8,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-06,Tuesday,August,8,2024,Dry (Jun-Aug),12,20.1,68.7,0.0,21.3,N,66,17.48,0.49,31.72,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-07,Wednesday,August,8,2024,Dry (Jun-Aug),12,21.8,49.2,0.0,28.0,S,89,18.79,0.65,30.13,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2024-08-08,Thursday,August,8,2024,Dry (Jun-Aug),12,22.9,59.2,0.0,37.9,NE,109,20.09,0.6,33.08,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
